Shipment_ID,Origin_City,Destination_City,Shipment_Type,Weight_kg,Distance_km,Customer_Segment,On_Time,vehicle_type,fuel_type,traffic_intensity,avg_speed_kmph,capacity_kg,load_factor,emission_factor,co2_emission_kg,lane_id
355,Kayseri,Adana,Hava,1898.67,1462.3,Kurumsal,0,Diesel,Electric,1,43.66200729789843,12000.0,0.2,0.45,131.607,Kayseri_Adana
356,Adana,Samsun,Deniz,1266.16,1396.3,Kurumsal,1,Electric,Petrol,1,50.747175860885946,4000.0,0.31654,0.05,22.099240100000003,Adana_Samsun
357,Kayseri,Konya,Kara,264.23,714.1,Kurumsal,1,Diesel,Petrol,2,56.83243936420885,12000.0,0.2,0.45,64.269,Kayseri_Konya
358,Kayseri,Bursa,Hava,1122.38,1619.7,Kurumsal,1,Electric,Diesel,0,78.33185145282802,4000.0,0.280595,0.05,22.723986075000006,Kayseri_Bursa
359,Adana,Antalya,Kara,1562.56,152.2,Bireysel,1,Electric,Electric,0,74.10710781200825,4000.0,0.39064,0.05,2.9727703999999995,Adana_Antalya
360,İstanbul,Adana,Kara,1418.44,361.3,Bireysel,1,Diesel,Petrol,1,73.28313455392298,12000.0,0.2,0.45,32.517,İstanbul_Adana
361,Bursa,İstanbul,Kara,348.32,704.5,Bireysel,0,Hybrid,Diesel,1,84.3082199376976,,,,,Bursa_İstanbul
362,Kayseri,İzmir,Hava,1944.98,199.8,Bireysel,0,Electric,Petrol,2,35.66868361273775,4000.0,0.486245,0.05,4.857587550000001,Kayseri_İzmir
363,Adana,Gaziantep,Kara,900.38,508.2,Kurumsal,1,Electric,Diesel,0,65.59358211104258,4000.0,0.225095,0.05,5.71966395,Adana_Gaziantep
364,Adana,Ankara,Kara,322.25,1668.8,Bireysel,0,Hybrid,Diesel,1,48.266285723814526,,,,,Adana_Ankara
365,Antalya,Bursa,Kara,364.49,1899.1,Bireysel,1,Electric,Petrol,1,40.88386554260848,4000.0,0.2,0.05,18.991,Antalya_Bursa
366,İstanbul,Ankara,Hava,200.98,644.0,Bireysel,1,Hybrid,Diesel,2,41.03757599923219,,,,,İstanbul_Ankara
367,Gaziantep,Antalya,Hava,1608.02,565.8,Bireysel,1,Diesel,Diesel,0,10.0,12000.0,0.2,0.45,50.922,Gaziantep_Antalya
368,Antalya,Samsun,Hava,248.45,595.8,Bireysel,1,Electric,Diesel,2,39.78988375746588,4000.0,0.2,0.05,5.958,Antalya_Samsun
369,Antalya,İstanbul,Kara,254.62,591.6,Bireysel,1,Hybrid,Electric,1,91.31028664786976,,,,,Antalya_İstanbul
370,Konya,Antalya,Kara,1701.69,120.1,Bireysel,0,Electric,Petrol,0,67.61740365475352,4000.0,0.4254225,0.05,2.5546621125,Konya_Antalya
371,Bursa,Samsun,Hava,692.49,1857.5,Bireysel,1,Hybrid,Diesel,0,31.90436007307912,,,,,Bursa_Samsun
372,Adana,İstanbul,Kara,66.56,466.7,Bireysel,1,Electric,Diesel,0,47.3079710379226,4000.0,0.2,0.05,4.667000000000001,Adana_İstanbul
373,Bursa,Samsun,Kara,108.53,869.0,Bireysel,1,Electric,Petrol,1,64.80582391189972,4000.0,0.2,0.05,8.690000000000001,Bursa_Samsun
374,İzmir,Gaziantep,Hava,288.63,68.9,Bireysel,1,Hybrid,Electric,1,48.99862256130096,,,,,İzmir_Gaziantep
375,Konya,Bursa,Deniz,430.72,1723.0,Bireysel,1,Diesel,Petrol,1,63.83288204772712,12000.0,0.2,0.45,155.07000000000002,Konya_Bursa
376,Gaziantep,Kayseri,Hava,1331.97,1475.8,Bireysel,1,Diesel,Diesel,1,10.0,12000.0,0.2,0.45,132.822,Gaziantep_Kayseri
377,Bursa,Antalya,Hava,318.87,1896.2,Bireysel,1,Electric,Electric,1,36.16608105009006,4000.0,0.2,0.05,18.962,Bursa_Antalya
378,Ankara,Antalya,Deniz,242.15,1574.2,Bireysel,1,Hybrid,Electric,0,31.216419813467475,,,,,Ankara_Antalya
379,Kayseri,Adana,Kara,1530.61,661.7,Bireysel,1,Electric,Petrol,1,24.003988471305064,4000.0,0.3826524999999999,0.05,12.660057962499998,Kayseri_Adana
380,İzmir,Konya,Kara,1343.76,533.4,Bireysel,1,Electric,Electric,0,41.3693188039573,4000.0,0.33594,0.05,8.9595198,İzmir_Konya
381,İstanbul,Gaziantep,Deniz,873.47,1410.5,Bireysel,1,Diesel,Petrol,0,73.62942413536936,12000.0,0.2,0.45,126.945,İstanbul_Gaziantep
382,Gaziantep,İzmir,Kara,1100.87,760.0,Bireysel,1,Electric,Petrol,0,70.49153361694886,4000.0,0.2752174999999999,0.05,10.458264999999995,Gaziantep_İzmir
383,İzmir,Ankara,Hava,627.41,1154.1,Kurumsal,1,Electric,Petrol,2,44.313449835360565,4000.0,0.2,0.05,11.541,İzmir_Ankara
384,Kayseri,Samsun,Kara,967.59,62.2,Bireysel,1,Electric,Petrol,2,45.3415143102232,4000.0,0.2418975,0.05,0.7523012250000001,Kayseri_Samsun
385,Konya,Kayseri,Kara,1015.81,170.7,Kurumsal,1,Electric,Electric,1,71.02922758082646,4000.0,0.2539524999999999,0.05,2.1674845875,Konya_Kayseri
386,Kayseri,Bursa,Hava,777.54,1094.0,Bireysel,0,Diesel,Electric,0,37.108422458686505,12000.0,0.2,0.45,98.46,Kayseri_Bursa
387,Antalya,Bursa,Deniz,1813.61,1153.8,Bireysel,1,Electric,Petrol,1,66.13579274997078,4000.0,0.4534025,0.05,26.156790225,Antalya_Bursa
388,Kayseri,Gaziantep,Hava,37.04,1515.3,Bireysel,0,Diesel,Petrol,0,86.68084915163932,12000.0,0.2,0.45,136.377,Kayseri_Gaziantep
389,Antalya,Bursa,Kara,1565.43,307.3,Bireysel,1,Hybrid,Petrol,2,25.86036052218432,,,,,Antalya_Bursa
390,Konya,Adana,Hava,253.14,1050.7,Bireysel,1,Diesel,Electric,1,72.02363956504661,12000.0,0.2,0.45,94.56300000000002,Konya_Adana
391,Samsun,Antalya,Kara,1596.11,429.2,Bireysel,1,Diesel,Electric,2,73.19437740201671,12000.0,0.2,0.45,38.628,Samsun_Antalya
392,Antalya,İzmir,Kara,1233.74,231.7,Bireysel,0,Electric,Petrol,1,69.36081026131413,4000.0,0.308435,0.05,3.5732194750000006,Antalya_İzmir
393,İstanbul,Kayseri,Kara,1687.34,850.5,Bireysel,1,Diesel,Diesel,1,58.30414098436731,12000.0,0.2,0.45,76.545,İstanbul_Kayseri
394,Kayseri,Ankara,Kara,199.54,368.5,Bireysel,1,Electric,Electric,1,50.207630060879154,4000.0,0.2,0.05,3.685000000000001,Kayseri_Ankara
395,Kayseri,Samsun,Kara,1120.17,482.5,Bireysel,0,Diesel,Diesel,0,49.97239534789726,12000.0,0.2,0.45,43.425,Kayseri_Samsun
396,İstanbul,Kayseri,Deniz,1004.67,669.2,Bireysel,1,Electric,Electric,0,76.68212322491526,4000.0,0.2511675,0.05,8.40406455,İstanbul_Kayseri
397,Ankara,Samsun,Hava,1413.86,555.8,Bireysel,1,Diesel,Petrol,0,42.61253907124715,12000.0,0.2,0.45,50.022,Ankara_Samsun
398,Adana,İstanbul,Hava,1070.91,220.8,Kurumsal,1,Diesel,Diesel,0,64.4561591513718,12000.0,0.2,0.45,19.872000000000003,Adana_İstanbul
399,Samsun,Kayseri,Kara,1083.77,225.3,Kurumsal,1,Diesel,Electric,1,54.17960309103663,12000.0,0.2,0.45,20.277,Samsun_Kayseri
400,Gaziantep,İzmir,Deniz,862.04,426.8,Kurumsal,1,Hybrid,Electric,1,54.80624587711684,,,,,Gaziantep_İzmir
401,Antalya,Gaziantep,Deniz,621.12,148.6,Bireysel,1,Diesel,Diesel,1,42.95335922983517,12000.0,0.2,0.45,13.374000000000002,Antalya_Gaziantep
402,İstanbul,Adana,Hava,967.12,1271.6,Kurumsal,1,Hybrid,Electric,1,30.538221005186085,,,,,İstanbul_Adana
403,Konya,Antalya,Kara,241.39,610.3,Kurumsal,1,Electric,Petrol,1,61.72950597245896,4000.0,0.2,0.05,6.103000000000001,Konya_Antalya
404,Antalya,İstanbul,Kara,1923.22,595.5,Bireysel,0,Diesel,Petrol,0,93.46820088139648,12000.0,0.2,0.45,53.595000000000006,Antalya_İstanbul
405,Adana,Bursa,Kara,1430.25,697.4,Bireysel,0,Hybrid,Electric,0,18.4128891492744,,,,,Adana_Bursa
406,Konya,Kayseri,Kara,1905.17,1342.5,Kurumsal,1,Hybrid,Petrol,0,65.20355120002176,,,,,Konya_Kayseri
407,İzmir,İstanbul,Kara,457.32,1747.7,Bireysel,1,Hybrid,Electric,1,48.05891445361577,,,,,İzmir_İstanbul
408,Kayseri,Samsun,Deniz,1759.29,1530.2,Bireysel,1,Diesel,Diesel,0,76.71720769239965,12000.0,0.2,0.45,137.71800000000002,Kayseri_Samsun
409,İzmir,Adana,Kara,1618.54,1468.7,Bireysel,1,Diesel,Petrol,1,103.79302046346696,12000.0,0.2,0.45,132.18300000000002,İzmir_Adana
410,Antalya,Bursa,Kara,1355.92,994.6,Bireysel,1,Hybrid,Petrol,0,85.36035323620854,,,,,Antalya_Bursa
411,Adana,Kayseri,Kara,1251.93,1402.9,Kurumsal,1,Hybrid,Petrol,0,38.8841213365383,,,,,Adana_Kayseri
412,Samsun,İstanbul,Kara,636.52,1127.9,Bireysel,1,Hybrid,Diesel,1,45.44129143912234,,,,,Samsun_İstanbul
413,Antalya,Kayseri,Kara,1633.74,471.7,Bireysel,1,Electric,Electric,0,72.67555248946245,4000.0,0.408435,0.05,9.632939475,Antalya_Kayseri
414,İstanbul,İzmir,Kara,1005.52,456.7,Bireysel,1,Electric,Electric,1,35.59028845630881,4000.0,0.25138,0.05,5.7402623,İstanbul_İzmir
415,Bursa,Ankara,Kara,146.43,628.0,Bireysel,0,Hybrid,Diesel,1,27.51212752606856,,,,,Bursa_Ankara
416,Antalya,Ankara,Hava,629.16,1826.1,Bireysel,1,Diesel,Diesel,1,80.36373739311423,12000.0,0.2,0.45,164.34900000000002,Antalya_Ankara
417,Kayseri,İstanbul,Deniz,1870.92,1117.5,Bireysel,1,Electric,Petrol,1,77.85650928273772,4000.0,0.46773,0.05,26.13441375,Kayseri_İstanbul
418,Kayseri,Gaziantep,Kara,1702.11,1481.1,Kurumsal,1,Diesel,Electric,2,31.790922362358067,12000.0,0.2,0.45,133.299,Kayseri_Gaziantep
419,Antalya,İzmir,Kara,1963.9,725.8,Bireysel,1,Hybrid,Electric,1,43.68133245600215,,,,,Antalya_İzmir
420,Konya,İzmir,Hava,1257.85,845.0,Bireysel,1,Diesel,Petrol,1,16.66059811125853,12000.0,0.2,0.45,76.05,Konya_İzmir
421,Bursa,Adana,Kara,498.78,294.9,Bireysel,1,Diesel,Electric,1,72.02697770107781,12000.0,0.2,0.45,26.541,Bursa_Adana
422,İstanbul,Gaziantep,Kara,329.82,384.0,Bireysel,1,Hybrid,Diesel,0,56.35778804932091,,,,,İstanbul_Gaziantep
423,Antalya,Samsun,Hava,377.89,1663.3,Kurumsal,1,Electric,Diesel,1,117.05644286208778,4000.0,0.2,0.05,16.633000000000003,Antalya_Samsun
424,Konya,Samsun,Kara,44.49,1190.4,Kurumsal,1,Diesel,Petrol,1,24.307012696992977,12000.0,0.2,0.45,107.13600000000002,Konya_Samsun
425,Kayseri,Bursa,Hava,784.41,708.2,Kurumsal,1,Diesel,Petrol,2,85.067098895816,12000.0,0.2,0.45,63.738000000000014,Kayseri_Bursa
426,Kayseri,Antalya,Kara,386.9,1615.6,Bireysel,0,Electric,Electric,1,79.21292736091168,4000.0,0.2,0.05,16.156000000000002,Kayseri_Antalya
427,Adana,Ankara,Kara,826.25,530.7,Bireysel,1,Diesel,Diesel,0,75.97546404974868,12000.0,0.2,0.45,47.763000000000005,Adana_Ankara
428,Antalya,Samsun,Kara,1870.31,1953.3,Bireysel,1,Hybrid,Petrol,0,65.93223912206055,,,,,Antalya_Samsun
429,Bursa,Gaziantep,Hava,863.93,722.4,Bireysel,0,Electric,Electric,1,40.18123584681113,4000.0,0.2159825,0.05,7.801287899999999,Bursa_Gaziantep
430,Ankara,İzmir,Kara,1756.58,707.8,Kurumsal,1,Electric,Electric,1,51.83391647590453,4000.0,0.439145,0.05,15.54134155,Ankara_İzmir
431,Bursa,Samsun,Kara,1212.98,658.2,Kurumsal,1,Diesel,Petrol,1,64.0173715219213,12000.0,0.2,0.45,59.238000000000014,Bursa_Samsun
432,Kayseri,İzmir,Hava,498.03,288.1,Kurumsal,1,Electric,Diesel,1,77.24615671292693,4000.0,0.2,0.05,2.881,Kayseri_İzmir
433,Kayseri,Samsun,Kara,714.93,266.7,Kurumsal,1,Hybrid,Electric,1,10.0,,,,,Kayseri_Samsun
434,İzmir,Ankara,Kara,172.42,1313.8,Kurumsal,1,Diesel,Petrol,1,16.23240410882643,12000.0,0.2,0.45,118.24200000000002,İzmir_Ankara
435,Kayseri,Adana,Hava,670.26,1756.5,Bireysel,1,Electric,Petrol,0,60.576773347277935,4000.0,0.2,0.05,17.565,Kayseri_Adana
436,İstanbul,Samsun,Kara,1356.69,1591.5,Bireysel,0,Hybrid,Petrol,2,31.139908455810648,,,,,İstanbul_Samsun
437,Gaziantep,Ankara,Hava,148.86,325.2,Bireysel,0,Diesel,Electric,0,65.65538812504231,12000.0,0.2,0.45,29.268,Gaziantep_Ankara
438,Antalya,Samsun,Hava,414.78,1113.9,Bireysel,1,Diesel,Electric,1,94.24960718781976,12000.0,0.2,0.45,100.25100000000002,Antalya_Samsun
439,Bursa,Antalya,Hava,765.97,255.9,Bireysel,1,Diesel,Electric,0,34.53840481563194,12000.0,0.2,0.45,23.031,Bursa_Antalya
440,Gaziantep,Ankara,Kara,1964.19,138.3,Bireysel,1,Electric,Petrol,0,49.81181899429638,4000.0,0.4910475,0.05,3.395593462500001,Gaziantep_Ankara
441,Konya,Gaziantep,Deniz,1570.8,1330.0,Kurumsal,1,Hybrid,Diesel,1,47.90570987213802,,,,,Konya_Gaziantep
442,Ankara,Adana,Kara,1468.31,1093.5,Bireysel,1,Electric,Electric,1,53.27975411440231,4000.0,0.3670775,0.05,20.069962312500003,Ankara_Adana
443,İstanbul,Gaziantep,Hava,236.8,209.9,Kurumsal,1,Electric,Diesel,1,34.29624795630048,4000.0,0.2,0.05,2.099,İstanbul_Gaziantep
444,Bursa,Antalya,Kara,1563.09,118.1,Kurumsal,0,Electric,Diesel,2,40.99290301299172,4000.0,0.3907724999999999,0.05,2.3075116125,Bursa_Antalya
445,Gaziantep,Kayseri,Kara,1571.61,1980.0,Bireysel,0,Diesel,Petrol,2,66.04253879038752,12000.0,0.2,0.45,178.20000000000002,Gaziantep_Kayseri
446,Ankara,Konya,Kara,1204.2,108.5,Bireysel,1,Diesel,Electric,1,81.17895799228086,12000.0,0.2,0.45,9.765,Ankara_Konya
447,İzmir,Adana,Deniz,1980.77,916.8,Bireysel,1,Electric,Electric,1,71.68047238398354,4000.0,0.4951925,0.05,22.6996242,İzmir_Adana
448,İstanbul,Antalya,Deniz,653.88,1034.0,Kurumsal,1,Hybrid,Petrol,0,87.70945285626371,,,,,İstanbul_Antalya
449,İstanbul,Antalya,Kara,1882.84,278.7,Kurumsal,1,Hybrid,Electric,2,32.67629365971239,,,,,İstanbul_Antalya
450,İzmir,İstanbul,Kara,1829.89,379.7,Kurumsal,1,Hybrid,Diesel,0,24.5948398500408,,,,,İzmir_İstanbul
451,Antalya,Ankara,Hava,27.9,736.0,Bireysel,1,Electric,Diesel,2,99.24155513597692,4000.0,0.2,0.05,7.360000000000001,Antalya_Ankara
452,İzmir,Gaziantep,Kara,902.98,1535.3,Bireysel,1,Hybrid,Diesel,1,60.05644818511493,,,,,İzmir_Gaziantep
453,İstanbul,İzmir,Kara,1954.32,1038.8,Bireysel,1,Electric,Electric,2,52.78186440006388,4000.0,0.4885799999999999,0.05,25.3768452,İstanbul_İzmir
454,İstanbul,Kayseri,Hava,210.73,1293.9,Kurumsal,1,Electric,Electric,2,21.5836052561301,4000.0,0.2,0.05,12.939000000000002,İstanbul_Kayseri
455,Gaziantep,İzmir,Kara,1097.83,1971.1,Bireysel,1,Hybrid,Petrol,1,36.09030350046741,,,,,Gaziantep_İzmir
456,Kayseri,Gaziantep,Deniz,1958.02,1547.6,Bireysel,1,Hybrid,Petrol,0,27.30557230254442,,,,,Kayseri_Gaziantep
457,Ankara,Gaziantep,Kara,1113.21,897.0,Bireysel,1,Electric,Petrol,0,81.15862538374034,4000.0,0.2783025,0.05,12.481867125,Ankara_Gaziantep
458,İzmir,Ankara,Kara,383.68,920.6,Bireysel,1,Hybrid,Electric,2,61.09797015539474,,,,,İzmir_Ankara
459,Ankara,Gaziantep,Kara,1166.46,1256.6,Bireysel,0,Hybrid,Electric,0,74.97795768499618,,,,,Ankara_Gaziantep
460,İzmir,İstanbul,Hava,412.86,1347.5,Bireysel,1,Hybrid,Diesel,0,68.742657759032,,,,,İzmir_İstanbul
461,Konya,Adana,Kara,1041.81,1026.4,Bireysel,1,Diesel,Diesel,1,54.41859515876101,12000.0,0.2,0.45,92.37600000000002,Konya_Adana
462,İstanbul,Gaziantep,Hava,152.71,1307.5,Bireysel,1,Electric,Electric,1,22.7211092204598,4000.0,0.2,0.05,13.075,İstanbul_Gaziantep
463,Kayseri,İzmir,Kara,1212.94,95.9,Kurumsal,1,Electric,Petrol,2,99.17359081386944,4000.0,0.303235,0.05,1.4540118250000005,Kayseri_İzmir
464,Gaziantep,Konya,Hava,1036.0,887.8,Kurumsal,1,Hybrid,Diesel,0,46.14709218573481,,,,,Gaziantep_Konya
465,Kayseri,İstanbul,Kara,1481.62,593.9,Bireysel,1,Hybrid,Petrol,0,14.596617025162828,,,,,Kayseri_İstanbul
466,Kayseri,Samsun,Kara,1263.25,301.9,Kurumsal,1,Hybrid,Diesel,1,85.25385951709227,,,,,Kayseri_Samsun
467,Kayseri,Samsun,Hava,1101.46,244.1,Bireysel,1,Diesel,Electric,0,20.78928729366229,12000.0,0.2,0.45,21.969,Kayseri_Samsun
468,Ankara,Antalya,Kara,1381.11,1226.2,Bireysel,1,Diesel,Electric,0,56.92732041813552,12000.0,0.2,0.45,110.35800000000002,Ankara_Antalya
469,İzmir,Kayseri,Kara,292.16,1071.0,Kurumsal,1,Electric,Electric,1,61.14182000946168,4000.0,0.2,0.05,10.71,İzmir_Kayseri
470,Samsun,Bursa,Hava,1192.74,544.5,Kurumsal,1,Diesel,Electric,0,69.23919739776653,12000.0,0.2,0.45,49.005,Samsun_Bursa
471,Konya,Adana,Kara,348.36,968.4,Kurumsal,1,Hybrid,Petrol,1,55.43047254986328,,,,,Konya_Adana
472,Bursa,Konya,Hava,1851.42,1009.9,Bireysel,1,Diesel,Petrol,1,69.81739803714686,12000.0,0.2,0.45,90.891,Bursa_Konya
473,Kayseri,Antalya,Kara,141.33,430.3,Bireysel,1,Diesel,Electric,1,80.23479091771367,12000.0,0.2,0.45,38.727,Kayseri_Antalya
474,Antalya,Kayseri,Hava,863.6,1321.6,Kurumsal,1,Hybrid,Electric,1,107.08805303018622,,,,,Antalya_Kayseri
475,Ankara,Samsun,Kara,1393.12,1572.8,Bireysel,0,Electric,Electric,0,88.17092476695412,4000.0,0.34828,0.05,27.3887392,Ankara_Samsun
476,Gaziantep,İzmir,Kara,918.75,1593.4,Bireysel,1,Electric,Electric,1,67.65751458319741,4000.0,0.2296875,0.05,18.299203125,Gaziantep_İzmir
477,Bursa,Konya,Deniz,188.73,1224.8,Kurumsal,0,Electric,Petrol,1,43.2796969985466,4000.0,0.2,0.05,12.248,Bursa_Konya
478,Samsun,Kayseri,Hava,1108.99,1047.7,Kurumsal,0,Hybrid,Electric,0,98.05608477233672,,,,,Samsun_Kayseri
479,Antalya,Kayseri,Kara,1285.06,169.0,Kurumsal,1,Hybrid,Electric,1,47.73787909715441,,,,,Antalya_Kayseri
480,Samsun,Antalya,Kara,1409.07,611.3,Bireysel,1,Diesel,Diesel,2,77.16426026153681,12000.0,0.2,0.45,55.017,Samsun_Antalya
481,Bursa,Konya,Hava,749.65,231.9,Kurumsal,1,Diesel,Petrol,2,59.03639162986674,12000.0,0.2,0.45,20.871,Bursa_Konya
482,Kayseri,Ankara,Kara,1129.5,1929.5,Bireysel,0,Diesel,Diesel,2,63.6412105188676,12000.0,0.2,0.45,173.655,Kayseri_Ankara
483,Antalya,Bursa,Hava,904.12,313.4,Bireysel,1,Diesel,Petrol,1,48.959615322417946,12000.0,0.2,0.45,28.206000000000003,Antalya_Bursa
484,Samsun,Ankara,Hava,1345.75,346.0,Bireysel,1,Diesel,Petrol,1,58.40014690048832,12000.0,0.2,0.45,31.140000000000004,Samsun_Ankara
485,Gaziantep,Konya,Kara,1169.2,1784.7,Bireysel,1,Electric,Petrol,1,39.38264540860852,4000.0,0.2923,0.05,26.083390500000004,Gaziantep_Konya
486,İzmir,Ankara,Kara,1053.88,1890.7,Bireysel,1,Hybrid,Electric,0,68.74203407736876,,,,,İzmir_Ankara
487,İstanbul,Bursa,Hava,502.8,1543.4,Bireysel,1,Electric,Petrol,1,52.50672181361565,4000.0,0.2,0.05,15.434000000000005,İstanbul_Bursa
488,İzmir,Samsun,Kara,9.03,60.5,Bireysel,1,Diesel,Diesel,1,72.76261099893402,12000.0,0.2,0.45,5.445,İzmir_Samsun
489,Bursa,İstanbul,Kara,352.29,52.6,Bireysel,1,Diesel,Electric,1,67.69578600596749,12000.0,0.2,0.45,4.734000000000001,Bursa_İstanbul
490,Ankara,Gaziantep,Deniz,238.55,787.3,Bireysel,0,Diesel,Electric,2,71.22473082249934,12000.0,0.2,0.45,70.857,Ankara_Gaziantep
491,İstanbul,Ankara,Kara,900.92,329.6,Bireysel,1,Hybrid,Electric,2,42.77974508561331,,,,,İstanbul_Ankara
492,Konya,Gaziantep,Hava,1226.46,85.9,Bireysel,1,Electric,Petrol,1,53.16063855245318,4000.0,0.306615,0.05,1.3169114250000005,Konya_Gaziantep
493,Gaziantep,İzmir,Kara,430.1,954.9,Kurumsal,1,Electric,Petrol,1,56.8968095251209,4000.0,0.2,0.05,9.549,Gaziantep_İzmir
494,Konya,Adana,Kara,1878.42,1889.0,Kurumsal,1,Hybrid,Diesel,0,58.30949410408737,,,,,Konya_Adana
495,Antalya,İzmir,Kara,18.33,681.4,Bireysel,1,Electric,Electric,0,61.12738630029095,4000.0,0.2,0.05,6.814,Antalya_İzmir
496,İstanbul,Konya,Kara,1545.74,1339.2,Kurumsal,1,Electric,Electric,2,77.89567997916852,4000.0,0.386435,0.05,25.875687600000006,İstanbul_Konya
497,Konya,Kayseri,Kara,1252.28,1321.9,Bireysel,1,Electric,Diesel,0,109.8839455850448,4000.0,0.31307,0.05,20.69236165000001,Konya_Kayseri
498,Konya,Samsun,Kara,750.24,539.6,Bireysel,1,Electric,Electric,2,89.8534899283559,4000.0,0.2,0.05,5.396000000000001,Konya_Samsun
499,Samsun,Ankara,Hava,105.73,1318.3,Kurumsal,1,Electric,Petrol,2,66.84205682321169,4000.0,0.2,0.05,13.183000000000002,Samsun_Ankara
500,İzmir,Antalya,Kara,1256.84,464.1,Bireysel,1,Hybrid,Electric,1,31.175097235331258,,,,,İzmir_Antalya
501,Samsun,Adana,Kara,774.3,287.9,Kurumsal,1,Electric,Diesel,1,71.23432625077797,4000.0,0.2,0.05,2.879,Samsun_Adana
502,İstanbul,Bursa,Kara,1872.85,1417.7,Bireysel,1,Hybrid,Diesel,1,51.29154072728628,,,,,İstanbul_Bursa
503,İstanbul,Bursa,Kara,1086.27,271.2,Kurumsal,1,Electric,Diesel,0,76.30070748158323,4000.0,0.2715675,0.05,3.6824553,İstanbul_Bursa
504,Bursa,Gaziantep,Kara,1879.6,1994.0,Bireysel,1,Diesel,Electric,1,74.83064816849314,12000.0,0.2,0.45,179.46000000000004,Bursa_Gaziantep
505,Samsun,Ankara,Kara,444.86,407.7,Bireysel,1,Diesel,Electric,0,67.75195875280794,12000.0,0.2,0.45,36.693000000000005,Samsun_Ankara
506,Adana,Bursa,Kara,1452.82,1208.6,Bireysel,1,Hybrid,Electric,2,10.0,,,,,Adana_Bursa
507,İzmir,İstanbul,Kara,1236.41,852.2,Kurumsal,0,Diesel,Electric,1,62.8639302501427,12000.0,0.2,0.45,76.69800000000001,İzmir_İstanbul
508,İstanbul,Adana,Kara,1480.12,296.5,Bireysel,0,Electric,Petrol,1,77.20896397368182,4000.0,0.3700299999999999,0.05,5.48569475,İstanbul_Adana
509,Bursa,İstanbul,Hava,433.26,104.3,Kurumsal,1,Hybrid,Petrol,1,12.25696743246322,,,,,Bursa_İstanbul
510,Samsun,Kayseri,Kara,1331.66,1264.3,Bireysel,1,Diesel,Petrol,1,114.60912325266808,12000.0,0.2,0.45,113.787,Samsun_Kayseri
511,İzmir,Adana,Kara,998.59,1623.2,Bireysel,1,Hybrid,Petrol,0,87.11385420532686,,,,,İzmir_Adana
512,Samsun,İstanbul,Hava,1486.94,1691.9,Bireysel,1,Hybrid,Electric,0,10.0,,,,,Samsun_İstanbul
513,Konya,Adana,Kara,657.45,991.3,Bireysel,1,Electric,Diesel,1,82.76744498809668,4000.0,0.2,0.05,9.913,Konya_Adana
514,Bursa,Kayseri,Hava,1780.66,1566.0,Kurumsal,1,Diesel,Electric,2,58.90083333547568,12000.0,0.2,0.45,140.94000000000003,Bursa_Kayseri
515,İzmir,Gaziantep,Kara,173.18,1362.1,Bireysel,1,Diesel,Petrol,0,35.61965740624723,12000.0,0.2,0.45,122.589,İzmir_Gaziantep
516,Kayseri,Ankara,Kara,1615.34,1462.3,Bireysel,1,Electric,Diesel,2,56.04724338815668,4000.0,0.403835,0.05,29.526396025,Kayseri_Ankara
517,Antalya,Ankara,Kara,1723.33,1010.6,Bireysel,1,Diesel,Diesel,1,75.87303108754516,12000.0,0.2,0.45,90.954,Antalya_Ankara
518,Antalya,Bursa,Kara,1635.42,1285.2,Bireysel,1,Diesel,Petrol,0,54.1585666664486,12000.0,0.2,0.45,115.668,Antalya_Bursa
519,İzmir,İstanbul,Hava,1027.89,1620.8,Kurumsal,1,Electric,Petrol,1,87.97751468313676,4000.0,0.2569725,0.05,20.825051400000007,İzmir_İstanbul
520,Samsun,Bursa,Kara,879.58,825.9,Bireysel,1,Diesel,Electric,0,67.60526315531435,12000.0,0.2,0.45,74.331,Samsun_Bursa
521,Bursa,Konya,Hava,1992.54,1621.7,Bireysel,1,Hybrid,Electric,0,115.40480835465443,,,,,Bursa_Konya
522,Antalya,İstanbul,Kara,462.2,1204.4,Kurumsal,1,Electric,Diesel,0,82.35792699146296,4000.0,0.2,0.05,12.044000000000002,Antalya_İstanbul
523,Bursa,Adana,Kara,1096.02,373.5,Kurumsal,1,Hybrid,Petrol,1,36.59846080102671,,,,,Bursa_Adana
524,Antalya,İzmir,Kara,1343.0,98.1,Bireysel,1,Electric,Diesel,2,88.45830940016789,4000.0,0.33575,0.05,1.64685375,Antalya_İzmir
525,Konya,Kayseri,Kara,1403.23,757.4,Bireysel,1,Electric,Diesel,0,36.791298144953615,4000.0,0.3508075,0.05,13.285080025,Konya_Kayseri
526,Samsun,Konya,Kara,412.03,1116.1,Bireysel,1,Hybrid,Diesel,0,64.92011214125756,,,,,Samsun_Konya
527,Konya,Kayseri,Hava,1309.72,1687.6,Bireysel,1,Electric,Petrol,2,80.32372447205782,4000.0,0.32743,0.05,27.6285434,Konya_Kayseri
528,Antalya,Ankara,Hava,1637.65,298.6,Kurumsal,0,Electric,Diesel,0,39.970554016337104,4000.0,0.4094125,0.05,6.112528625,Antalya_Ankara
529,Kayseri,Ankara,Kara,104.79,1610.4,Bireysel,1,Electric,Electric,1,61.74084000400747,4000.0,0.2,0.05,16.104000000000003,Kayseri_Ankara
